time_start,time_end,SEK_per_kWh,EUR_per_kWh,EXR
2025-01-01T00:00:00+01:00,2025-01-01T01:00:00+01:00,0.02473,0.00216,11.450144
2025-01-01T01:00:00+01:00,2025-01-01T02:00:00+01:00,0.01832,0.0016,11.450144
2025-01-01T02:00:00+01:00,2025-01-01T03:00:00+01:00,0.01866,0.00163,11.450144
2025-01-01T03:00:00+01:00,2025-01-01T04:00:00+01:00,0.01248,0.00109,11.450144
2025-01-01T04:00:00+01:00,2025-01-01T05:00:00+01:00,0.00538,0.00047,11.450144
2025-01-01T05:00:00+01:00,2025-01-01T06:00:00+01:00,0,0,11.450144
2025-01-01T06:00:00+01:00,2025-01-01T07:00:00+01:00,0.0087,0.00076,11.450144
2025-01-01T07:00:00+01:00,2025-01-01T08:00:00+01:00,0.00905,0.00079,11.450144
2025-01-01T08:00:00+01:00,2025-01-01T09:00:00+01:00,0.02164,0.00189,11.450144
2025-01-01T09:00:00+01:00,2025-01-01T10:00:00+01:00,0.02427,0.00212,11.450144
2025-01-01T10:00:00+01:00,2025-01-01T11:00:00+01:00,0.04053,0.00354,11.450144
2025-01-01T11:00:00+01:00,2025-01-01T12:00:00+01:00,0.04237,0.0037,11.450144
2025-01-01T12:00:00+01:00,2025-01-01T13:00:00+01:00,0.04294,0.00375,11.450144
2025-01-01T13:00:00+01:00,2025-01-01T14:00:00+01:00,0.04363,0.00381,11.450144
2025-01-01T14:00:00+01:00,2025-01-01T15:00:00+01:00,0.06149,0.00537,11.450144
2025-01-01T15:00:00+01:00,2025-01-01T16:00:00+01:00,0.14061,0.01228,11.450144
2025-01-01T16:00:00+01:00,2025-01-01T17:00:00+01:00,0.2258,0.01972,11.450144
2025-01-01T17:00:00+01:00,2025-01-01T18:00:00+01:00,0.25396,0.02218,11.450144
2025-01-01T18:00:00+01:00,2025-01-01T19:00:00+01:00,0.19969,0.01744,11.450144
2025-01-01T19:00:00+01:00,2025-01-01T20:00:00+01:00,0.11679,0.0102,11.450144
2025-01-01T20:00:00+01:00,2025-01-01T21:00:00+01:00,0.0916,0.008,11.450144
2025-01-01T21:00:00+01:00,2025-01-01T22:00:00+01:00,0.07706,0.00673,11.450144
2025-01-01T22:00:00+01:00,2025-01-01T23:00:00+01:00,0.11507,0.01005,11.450144
2025-01-01T23:00:00+01:00,2025-01-02T00:00:00+01:00,0.08027,0.00701,11.450144
2025-01-02T00:00:00+01:00,2025-01-02T01:00:00+01:00,0.03248,0.00283,11.476559
2025-01-02T01:00:00+01:00,2025-01-02T02:00:00+01:00,0.03099,0.0027,11.476559
2025-01-02T02:00:00+01:00,2025-01-02T03:00:00+01:00,0.04097,0.00357,11.476559
2025-01-02T03:00:00+01:00,2025-01-02T04:00:00+01:00,0.08057,0.00702,11.476559
2025-01-02T04:00:00+01:00,2025-01-02T05:00:00+01:00,0.14633,0.01275,11.476559
2025-01-02T05:00:00+01:00,2025-01-02T06:00:00+01:00,0.3451,0.03007,11.476559
2025-01-02T06:00:00+01:00,2025-01-02T07:00:00+01:00,0.77042,0.06713,11.476559
2025-01-02T07:00:00+01:00,2025-01-02T08:00:00+01:00,1.13423,0.09883,11.476559
2025-01-02T08:00:00+01:00,2025-01-02T09:00:00+01:00,1.39475,0.12153,11.476559
2025-01-02T09:00:00+01:00,2025-01-02T10:00:00+01:00,1.46016,0.12723,11.476559
