time_start,time_end,SEK_per_kWh,EUR_per_kWh,EXR
2025-01-01T00:00:00+01:00,2025-01-01T00:15:00+01:00,0.03618,0.00316,11.450144
2025-01-01T00:15:00+01:00,2025-01-01T00:30:00+01:00,0.03618,0.00316,11.450144
2025-01-01T00:30:00+01:00,2025-01-01T00:45:00+01:00,0.03618,0.00316,11.450144
2025-01-01T00:45:00+01:00,2025-01-01T01:00:00+01:00,0.03618,0.00316,11.450144
2025-01-01T01:00:00+01:00,2025-01-01T01:15:00+01:00,0.02828,0.00247,11.450144
2025-01-01T01:15:00+01:00,2025-01-01T01:30:00+01:00,0.02828,0.00247,11.450144
2025-01-01T01:30:00+01:00,2025-01-01T01:45:00+01:00,0.02828,0.00247,11.450144
2025-01-01T01:45:00+01:00,2025-01-01T02:00:00+01:00,0.02828,0.00247,11.450144
2025-01-01T02:00:00+01:00,2025-01-01T02:15:00+01:00,0.02794,0.00244,11.450144
2025-01-01T02:15:00+01:00,2025-01-01T02:30:00+01:00,0.02794,0.00244,11.450144
2025-01-01T02:30:00+01:00,2025-01-01T02:45:00+01:00,0.02794,0.00244,11.450144
2025-01-01T02:45:00+01:00,2025-01-01T03:00:00+01:00,0.02794,0.00244,11.450144
2025-01-01T03:00:00+01:00,2025-01-01T03:15:00+01:00,0.02267,0.00198,11.450144
2025-01-01T03:15:00+01:00,2025-01-01T03:30:00+01:00,0.02267,0.00198,11.450144
2025-01-01T03:30:00+01:00,2025-01-01T03:45:00+01:00,0.02267,0.00198,11.450144
2025-01-01T03:45:00+01:00,2025-01-01T04:00:00+01:00,0.02267,0.00198,11.450144
2025-01-01T04:00:00+01:00,2025-01-01T04:15:00+01:00,0.0205,0.00179,11.450144
2025-01-01T04:15:00+01:00,2025-01-01T04:30:00+01:00,0.0205,0.00179,11.450144
2025-01-01T04:30:00+01:00,2025-01-01T04:45:00+01:00,0.0205,0.00179,11.450144
2025-01-01T04:45:00+01:00,2025-01-01T05:00:00+01:00,0.0205,0.00179,11.450144
2025-01-01T05:00:00+01:00,2025-01-01T05:15:00+01:00,0.03103,0.00271,11.450144
2025-01-01T05:15:00+01:00,2025-01-01T05:30:00+01:00,0.03103,0.00271,11.450144
2025-01-01T05:30:00+01:00,2025-01-01T05:45:00+01:00,0.03103,0.00271,11.450144
2025-01-01T05:45:00+01:00,2025-01-01T06:00:00+01:00,0.03103,0.00271,11.450144
2025-01-01T06:00:00+01:00,2025-01-01T06:15:00+01:00,0.02038,0.00178,11.450144
2025-01-01T06:15:00+01:00,2025-01-01T06:30:00+01:00,0.02038,0.00178,11.450144
2025-01-01T06:30:00+01:00,2025-01-01T06:45:00+01:00,0.02038,0.00178,11.450144
2025-01-01T06:45:00+01:00,2025-01-01T07:00:00+01:00,0.02038,0.00178,11.450144
2025-01-01T07:00:00+01:00,2025-01-01T07:15:00+01:00,0.02324,0.00203,11.450144
2025-01-01T07:15:00+01:00,2025-01-01T07:30:00+01:00,0.02324,0.00203,11.450144
2025-01-01T07:30:00+01:00,2025-01-01T07:45:00+01:00,0.02324,0.00203,11.450144
2025-01-01T07:45:00+01:00,2025-01-01T08:00:00+01:00,0.02324,0.00203,11.450144
2025-01-01T08:00:00+01:00,2025-01-01T08:15:00+01:00,0.03343,0.00292,11.450144
2025-01-01T08:15:00+01:00,2025-01-01T08:30:00+01:00,0.03343,0.00292,11.450144
2025-01-01T08:30:00+01:00,2025-01-01T08:45:00+01:00,0.03343,0.00292,11.450144
2025-01-01T08:45:00+01:00,2025-01-01T09:00:00+01:00,0.03343,0.00292,11.450144
2025-01-01T09:00:00+01:00,2025-01-01T09:15:00+01:00,0.03744,0.00327,11.450144
2025-01-01T09:15:00+01:00,2025-01-01T09:30:00+01:00,0.03744,0.00327,11.450144
2025-01-01T09:30:00+01:00,2025-01-01T09:45:00+01:00,0.03744,0.00327,11.450144
2025-01-01T09:45:00+01:00,2025-01-01T10:00:00+01:00,0.03744,0.00327,11.450144
2025-01-01T10:00:00+01:00,2025-01-01T10:15:00+01:00,0.04912,0.00429,11.450144
2025-01-01T10:15:00+01:00,2025-01-01T10:30:00+01:00,0.04912,0.00429,11.450144
2025-01-01T10:30:00+01:00,2025-01-01T10:45:00+01:00,0.04912,0.00429,11.450144
2025-01-01T10:45:00+01:00,2025-01-01T11:00:00+01:00,0.04912,0.00429,11.450144
2025-01-01T11:00:00+01:00,2025-01-01T11:15:00+01:00,0.05072,0.00443,11.450144
2025-01-01T11:15:00+01:00,2025-01-01T11:30:00+01:00,0.05072,0.00443,11.450144
2025-01-01T11:30:00+01:00,2025-01-01T11:45:00+01:00,0.05072,0.00443,11.450144
2025-01-01T11:45:00+01:00,2025-01-01T12:00:00+01:00,0.05072,0.00443,11.450144
2025-01-01T12:00:00+01:00,2025-01-01T12:15:00+01:00,0.05084,0.00444,11.450144
2025-01-01T12:15:00+01:00,2025-01-01T12:30:00+01:00,0.05084,0.00444,11.450144
2025-01-01T12:30:00+01:00,2025-01-01T12:45:00+01:00,0.05084,0.00444,11.450144
2025-01-01T12:45:00+01:00,2025-01-01T13:00:00+01:00,0.05084,0.00444,11.450144
2025-01-01T13:00:00+01:00,2025-01-01T13:15:00+01:00,0.05153,0.0045,11.450144
2025-01-01T13:15:00+01:00,2025-01-01T13:30:00+01:00,0.05153,0.0045,11.450144
2025-01-01T13:30:00+01:00,2025-01-01T13:45:00+01:00,0.05153,0.0045,11.450144
2025-01-01T13:45:00+01:00,2025-01-01T14:00:00+01:00,0.05153,0.0045,11.450144
2025-01-01T14:00:00+01:00,2025-01-01T14:15:00+01:00,0.06859,0.00599,11.450144
2025-01-01T14:15:00+01:00,2025-01-01T14:30:00+01:00,0.06859,0.00599,11.450144
2025-01-01T14:30:00+01:00,2025-01-01T14:45:00+01:00,0.06859,0.00599,11.450144
2025-01-01T14:45:00+01:00,2025-01-01T15:00:00+01:00,0.06859,0.00599,11.450144
2025-01-01T15:00:00+01:00,2025-01-01T15:15:00+01:00,0.14038,0.01226,11.450144
2025-01-01T15:15:00+01:00,2025-01-01T15:30:00+01:00,0.14038,0.01226,11.450144
2025-01-01T15:30:00+01:00,2025-01-01T15:45:00+01:00,0.14038,0.01226,11.450144
2025-01-01T15:45:00+01:00,2025-01-01T16:00:00+01:00,0.14038,0.01226,11.450144
2025-01-01T16:00:00+01:00,2025-01-01T16:15:00+01:00,0.21572,0.01884,11.450144
2025-01-01T16:15:00+01:00,2025-01-01T16:30:00+01:00,0.21572,0.01884,11.450144
2025-01-01T16:30:00+01:00,2025-01-01T16:45:00+01:00,0.21572,0.01884,11.450144
2025-01-01T16:45:00+01:00,2025-01-01T17:00:00+01:00,0.21572,0.01884,11.450144
