month,day,hour,weight
1,19,1,0.00013632
1,19,2,0.00013447
1,19,3,0.00013331
1,19,4,0.00013552
1,19,5,0.00013696
1,19,6,0.00013799
1,19,7,0.00013819
1,19,8,0.00013837
1,19,9,0.00013728
1,19,10,0.00013372
1,19,11,0.00013014
1,19,12,0.00012582
1,19,13,0.00012295
1,19,14,0.00012398
1,19,15,0.00012683
1,19,16,0.00012695
1,19,17,0.00012268
1,19,18,0.00011845
1,19,19,0.00011356
1,19,20,0.00011849
1,19,21,0.00010572
1,19,22,0.00010167
1,19,23,0.00009825
1,20,0,0.00013909
1,20,1,0.00009278
1,20,2,0.00009458
1,20,3,0.00009903
1,20,4,0.00010286
1,20,5,0.00010699
1,20,6,0.00011071
1,20,7,0.00011286
1,20,8,0.00011404
1,20,9,0.00011454
1,20,10,0.00011518
1,20,11,0.00011333
1,20,12,0.00011206
1,20,13,0.00011046
1,20,14,0.00011050
1,20,15,0.00011634
1,20,16,0.00012252
1,20,17,0.00013756
1,20,18,0.00013240
1,20,19,0.00013543
1,20,20,0.00013775
1,20,21,0.00013809
1,20,22,0.00013814
1,20,23,0.00013766
1,21,0,0.00012328
1,21,1,0.00014108
1,21,2,0.00013987
1,21,3,0.00013821
1,21,4,0.00013569
1,21,5,0.00013307
1,21,6,0.00013059
1,21,7,0.00012881
1,21,8,0.00012428
1,21,9,0.00012173
1,21,10,0.00011657
1,21,11,0.00011200
1,21,12,0.00010749
1,21,13,0.00010576
1,21,14,0.00010718
1,21,15,0.00011053
1,21,16,0.00011335
1,21,17,0.00011450
1,21,18,0.00012275
1,21,19,0.00011634
1,21,20,0.00012618
1,21,21,0.00011643
1,21,22,0.00011762
1,21,23,0.00012043
1,22,0,0.00013214
1,22,1,0.00012363
1,22,2,0.00012463
1,22,3,0.00012575
1,22,4,0.00012562
1,22,5,0.00012468
1,22,6,0.00012306
1,22,7,0.00012196
1,22,8,0.00012184
1,22,9,0.00012167
1,22,10,0.00012078
1,22,11,0.00012327
1,22,12,0.00011767
1,22,13,0.00011957
1,22,14,0.00012021
1,22,15,0.00012083
1,22,16,0.00012233
1,22,17,0.00012586
1,22,18,0.00012849
1,22,19,0.00012843
1,22,20,0.00012798
1,22,21,0.00011200
1,22,22,0.00012718
1,22,23,0.00012896
1,23,0,0.00017852
1,23,1,0.00013368
1,23,2,0.00013718
1,23,3,0.00014003
1,23,4,0.00015073
1,23,5,0.00016391
1,23,6,0.00015355
1,23,7,0.00015560
1,23,8,0.00015617
1,23,9,0.00015762
1,23,10,0.00015638
1,23,11,0.00016864
1,23,12,0.00015432
1,23,13,0.00015365
1,23,14,0.00015247
1,23,15,0.00015429
1,23,16,0.00015635
1,23,17,0.00015814
1,23,18,0.00015832
1,23,19,0.00014660
1,23,20,0.00016002
1,23,21,0.00016322
1,23,22,0.00016669
1,23,23,0.00017079
1,24,0,0.00016211
1,24,1,0.00018107
1,24,2,0.00018490
1,24,3,0.00018577
1,24,4,0.00018557
1,24,5,0.00018468
1,24,6,0.00018153
1,24,7,0.00017656
1,24,8,0.00017839
1,24,9,0.00016693
1,24,10,0.00016273
1,24,11,0.00015833
1,24,12,0.00015462
1,24,13,0.00015264
1,24,14,0.00015305
1,24,15,0.00015581
1,24,16,0.00016024
1,24,17,0.00016418
1,24,18,0.00016000
1,24,19,0.00016959
1,24,20,0.00016983
1,24,21,0.00016786
1,24,22,0.00016517
1,24,23,0.00016374
1,25,0,0.00016121
1,25,1,0.00016173
1,25,2,0.00015932
1,25,3,0.00015851
1,25,4,0.00015537
1,25,5,0.00015415
1,25,6,0.00015105
1,25,7,0.00015127
1,25,8,0.00014796
1,25,9,0.00014626
1,25,10,0.00014117
1,25,11,0.00013718
1,25,12,0.00013355
1,25,13,0.00013110
1,25,14,0.00014191
1,25,15,0.00013370
1,25,16,0.00014808
1,25,17,0.00013729
1,25,18,0.00013988
1,25,19,0.00014426
1,25,20,0.00014660
1,25,21,0.00015016
1,25,22,0.00015342
1,25,23,0.00015718
1,26,0,0.00012659
1,26,1,0.00016414
1,26,2,0.00016562
1,26,3,0.00016833
1,26,4,0.00017251
1,26,5,0.00017522
1,26,6,0.00017630
1,26,7,0.00017574
1,26,8,0.00017427
1,26,9,0.00017227
1,26,10,0.00016404
1,26,11,0.00015720
1,26,12,0.00015060
1,26,13,0.00014360
1,26,14,0.00013897
1,26,15,0.00013523
1,26,16,0.00013263
1,26,17,0.00012966
1,26,18,0.00012927
1,26,19,0.00012826
1,26,20,0.00012706
1,26,21,0.00012670
1,26,22,0.00012683
1,26,23,0.00012721
1,27,0,0.00018360
1,27,1,0.00012593
1,27,2,0.00012421
1,27,3,0.00012394
1,27,4,0.00012367
1,27,5,0.00012265
1,27,6,0.00011884
1,27,7,0.00011736
1,27,8,0.00011626
1,27,9,0.00011808
1,27,10,0.00011846
1,27,11,0.00011964
1,27,12,0.00012275
1,27,13,0.00012784
1,27,14,0.00013489
1,27,15,0.00014049
1,27,16,0.00014708
1,27,17,0.00015350
1,27,18,0.00015839
1,27,19,0.00016361
1,27,20,0.00016855
1,27,21,0.00017458
1,27,22,0.00017864
1,27,23,0.00018144
1,28,0,0.00015138
1,28,1,0.00018139
1,28,2,0.00018302
1,28,3,0.00018303
1,28,4,0.00018192
1,28,5,0.00018012
1,28,6,0.00017836
1,28,7,0.00017480
1,28,8,0.00017145
1,28,9,0.00016643
1,28,10,0.00016026
1,28,11,0.00015247
1,28,12,0.00014636
1,28,13,0.00014213
1,28,14,0.00014177
1,28,15,0.00014433
1,28,16,0.00014621
1,28,17,0.00014886
1,28,18,0.00015449
1,28,19,0.00015292
1,28,20,0.00015318
1,28,21,0.00015387
1,28,22,0.00015500
1,28,23,0.00015546
1,29,0,0.00013419
1,29,1,0.00015203
1,29,2,0.00015172
1,29,3,0.00015287
1,29,4,0.00015167
1,29,5,0.00015122
1,29,6,0.00015062
1,29,7,0.00015031
1,29,8,0.00014928
1,29,9,0.00014822
1,29,10,0.00014751
1,29,11,0.00014481
1,29,12,0.00014415
1,29,13,0.00014226
1,29,14,0.00014130
1,29,15,0.00013936
1,29,16,0.00013935
1,29,17,0.00013927
1,29,18,0.00012876
1,29,19,0.00013636
1,29,20,0.00013645
1,29,21,0.00013510
1,29,22,0.00013476
1,29,23,0.00014300
1,30,0,0.00012003
1,30,1,0.00013201
1,30,2,0.00013176
1,30,3,0.00013229
1,30,4,0.00013151
1,30,5,0.00012996
1,30,6,0.00012828
1,30,7,0.00012646
1,30,8,0.00012425
1,30,9,0.00013087
1,30,10,0.00011787
1,30,11,0.00011546
1,30,12,0.00011359
1,30,13,0.00011361
1,30,14,0.00011417
1,30,15,0.00011688
1,30,16,0.00012095
1,30,17,0.00012278
1,30,18,0.00012329
1,30,19,0.00012189
1,30,20,0.00012023
1,30,21,0.00012971
1,30,22,0.00011938
1,30,23,0.00011866
1,31,0,0.00013250
1,31,1,0.00011837
1,31,2,0.00011826
1,31,3,0.00011689
1,31,4,0.00011435
1,31,5,0.00011208
1,31,6,0.00011100
1,31,7,0.00011192
1,31,8,0.00011059
1,31,9,0.00011443
1,31,10,0.00011451
1,31,11,0.00011393
1,31,12,0.00011291
1,31,13,0.00011362
1,31,14,0.00011594
1,31,15,0.00012222
1,31,16,0.00012847
1,31,17,0.00013340
1,31,18,0.00013783
1,31,19,0.00013703
1,31,20,0.00013693
1,31,21,0.00013567
1,31,22,0.00013132
1,31,23,0.00013061
2,1,0,0.00012447
2,1,1,0.00013090
2,1,2,0.00012978
2,1,3,0.00013088
2,1,4,0.00013200
2,1,5,0.00013293
2,1,6,0.00013338
2,1,7,0.00013164
2,1,8,0.00012924
2,1,9,0.00012726
2,1,10,0.00012477
2,1,11,0.00012270
2,1,12,0.00012335
2,1,13,0.00013583
2,1,14,0.00012383
2,1,15,0.00012497
2,1,16,0.00012914
2,1,17,0.00013082
2,1,18,0.00013035
2,1,19,0.00013044
2,1,20,0.00013035
2,1,21,0.00012940
2,1,22,0.00012797
2,1,23,0.00012609
2,2,0,0.00011980
2,2,1,0.00012499
2,2,2,0.00012525
2,2,3,0.00012396
2,2,4,0.00012746
2,2,5,0.00012224
2,2,6,0.00012118
2,2,7,0.00012144
2,2,8,0.00012065
2,2,9,0.00011852
2,2,10,0.00011580
2,2,11,0.00010291
2,2,12,0.00011424
2,2,13,0.00011348
2,2,14,0.00011490
2,2,15,0.00011811
2,2,16,0.00012142
2,2,17,0.00012581
2,2,18,0.00012804
2,2,19,0.00012802
2,2,20,0.00012580
2,2,21,0.00012370
2,2,22,0.00012198
2,2,23,0.00012088
2,3,0,0.00013325
2,3,1,0.00012308
2,3,2,0.00012305
2,3,3,0.00012291
2,3,4,0.00011969
2,3,5,0.00012377
2,3,6,0.00012467
2,3,7,0.00012341
2,3,8,0.00012302
2,3,9,0.00011997
2,3,10,0.00011502
2,3,11,0.00010883
2,3,12,0.00010445
2,3,13,0.00010428
2,3,14,0.00010659
2,3,15,0.00011253
2,3,16,0.00011848
2,3,17,0.00012514
2,3,18,0.00013017
2,3,19,0.00013221
2,3,20,0.00013413
2,3,21,0.00013281
2,3,22,0.00013368
2,3,23,0.00013627
2,4,0,0.00016229
2,4,1,0.00013439
2,4,2,0.00013561
2,4,3,0.00013573
2,4,4,0.00013722
2,4,5,0.00014184
2,4,6,0.00013597
2,4,7,0.00013395
2,4,8,0.00013215
2,4,9,0.00012938
2,4,10,0.00012582
2,4,11,0.00012129
2,4,12,0.00011916
2,4,13,0.00011731
2,4,14,0.00012491
2,4,15,0.00011980
2,4,16,0.00012555
2,4,17,0.00013140
2,4,18,0.00013913
2,4,19,0.00014490
2,4,20,0.00014743
2,4,21,0.00015106
2,4,22,0.00015407
2,4,23,0.00015942
2,5,0,0.00012752
2,5,1,0.00016581
2,5,2,0.00016884
2,5,3,0.00017708
2,5,4,0.00017382
2,5,5,0.00017533
2,5,6,0.00017535
2,5,7,0.00017091
2,5,8,0.00016396
2,5,9,0.00015369
2,5,10,0.00014279
2,5,11,0.00013354
2,5,12,0.00012384
2,5,13,0.00012402
2,5,14,0.00011802
2,5,15,0.00012084
2,5,16,0.00012673
2,5,17,0.00013069
2,5,18,0.00013489
2,5,19,0.00013793
2,5,20,0.00013734
2,5,21,0.00013434
2,5,22,0.00013237
2,5,23,0.00013029
2,6,0,0.00011462
2,6,1,0.00012425
2,6,2,0.00012165
2,6,3,0.00011931
2,6,4,0.00011639
2,6,5,0.00011462
2,6,6,0.00011174
2,6,7,0.00010856
2,6,8,0.00010613
2,6,9,0.00010305
2,6,10,0.00009825
2,6,11,0.00009369
2,6,12,0.00009249
2,6,13,0.00009253
2,6,14,0.00009405
2,6,15,0.00009915
2,6,16,0.00010388
2,6,17,0.00011644
2,6,18,0.00011044
2,6,19,0.00011082
2,6,20,0.00010925
2,6,21,0.00010883
2,6,22,0.00011038
2,6,23,0.00011136
2,7,0,0.00015521
2,7,1,0.00011531
2,7,2,0.00011670
2,7,3,0.00011869
2,7,4,0.00012103
2,7,5,0.00012193
2,7,6,0.00012442
2,7,7,0.00012677
2,7,8,0.00012662
2,7,9,0.00012383
2,7,10,0.00012190
2,7,11,0.00012029
2,7,12,0.00011998
2,7,13,0.00012082
2,7,14,0.00012543
2,7,15,0.00013281
2,7,16,0.00013966
2,7,17,0.00014354
2,7,18,0.00014614
2,7,19,0.00014555
2,7,20,0.00014277
2,7,21,0.00014231
2,7,22,0.00014407
2,7,23,0.00014791
2,8,0,0.00016650
2,8,1,0.00015808
2,8,2,0.00016060
2,8,3,0.00016318
2,8,4,0.00016527
2,8,5,0.00016637
2,8,6,0.00016616
2,8,7,0.00016693
2,8,8,0.00016600
2,8,9,0.00016207
2,8,10,0.00016080
2,8,11,0.00015920
2,8,12,0.00015781
2,8,13,0.00015712
2,8,14,0.00015866
2,8,15,0.00015831
2,8,16,0.00016033
2,8,17,0.00016904
2,8,18,0.00016704
2,8,19,0.00016948
2,8,20,0.00016883
2,8,21,0.00016693
2,8,22,0.00016564
2,8,23,0.00016491
2,9,0,0.00018784
2,9,1,0.00017758
2,9,2,0.00016970
2,9,3,0.00017103
2,9,4,0.00017649
2,9,5,0.00017515
2,9,6,0.00017698
2,9,7,0.00018502
2,9,8,0.00017722
2,9,9,0.00017430
2,9,10,0.00018025
2,9,11,0.00017060
2,9,12,0.00016966
2,9,13,0.00017152
2,9,14,0.00017362
2,9,15,0.00018456
2,9,16,0.00016620
2,9,17,0.00018585
2,9,18,0.00019078
2,9,19,0.00019312
2,9,20,0.00019461
2,9,21,0.00019355
2,9,22,0.00019033
2,9,23,0.00018765
2,10,0,0.00015015
2,10,1,0.00018501
2,10,2,0.00018502
2,10,3,0.00018548
2,10,4,0.00018527
2,10,5,0.00018599
2,10,6,0.00018660
2,10,7,0.00019776
2,10,8,0.00019145
2,10,9,0.00017341
2,10,10,0.00016667
2,10,11,0.00015926
2,10,12,0.00015503
2,10,13,0.00015111
2,10,14,0.00015136
2,10,15,0.00015408
2,10,16,0.00016035
2,10,17,0.00016498
2,10,18,0.00017092
2,10,19,0.00017139
2,10,20,0.00016931
2,10,21,0.00016386
2,10,22,0.00015798
2,10,23,0.00015313
2,11,0,0.00017618
2,11,1,0.00014801
2,11,2,0.00014743
2,11,3,0.00014689
2,11,4,0.00014797
2,11,5,0.00014945
2,11,6,0.00015028
2,11,7,0.00014953
2,11,8,0.00014432
2,11,9,0.00013562
2,11,10,0.00012677
2,11,11,0.00011740
2,11,12,0.00011060
2,11,13,0.00010926
2,11,14,0.00011199
2,11,15,0.00011667
2,11,16,0.00012409
2,11,17,0.00013381
2,11,18,0.00015350
2,11,19,0.00015232
2,11,20,0.00015883
2,11,21,0.00016471
2,11,22,0.00017059
2,11,23,0.00017097
2,12,0,0.00015335
2,12,1,0.00018710
2,12,2,0.00017931
2,12,3,0.00017996
2,12,4,0.00018087
2,12,5,0.00018099
2,12,6,0.00017773
2,12,7,0.00017554
2,12,8,0.00016997
2,12,9,0.00016454
2,12,10,0.00015778
2,12,11,0.00015116
2,12,12,0.00014587
2,12,13,0.00014117
2,12,14,0.00013977
2,12,15,0.00014083
2,12,16,0.00014572
2,12,17,0.00014876
2,12,18,0.00015312
2,12,19,0.00016557
2,12,20,0.00016435
2,12,21,0.00015387
2,12,22,0.00015320
2,12,23,0.00015374
2,13,0,0.00009721
2,13,1,0.00015285
2,13,2,0.00015244
2,13,3,0.00015301
2,13,4,0.00015202
2,13,5,0.00015227
2,13,6,0.00015230
2,13,7,0.00015138
2,13,8,0.00014788
2,13,9,0.00014135
2,13,10,0.00013504
2,13,11,0.00012870
2,13,12,0.00012289
2,13,13,0.00011734
2,13,14,0.00011477
2,13,15,0.00011429
2,13,16,0.00011705
2,13,17,0.00012525
2,13,18,0.00012411
2,13,19,0.00012261
2,13,20,0.00011957
2,13,21,0.00011360
2,13,22,0.00011591
2,13,23,0.00011508
2,14,0,0.00011151
2,14,1,0.00009632
2,14,2,0.00008766
2,14,3,0.00008492
2,14,4,0.00008255
2,14,5,0.00008034
2,14,6,0.00007972
2,14,7,0.00007863
2,14,8,0.00008081
2,14,9,0.00006991
2,14,10,0.00006526
2,14,11,0.00006069
2,14,12,0.00005844
2,14,13,0.00005833
2,14,14,0.00006087
2,14,15,0.00006607
2,14,16,0.00007340
2,14,17,0.00008299
2,14,18,0.00009194
2,14,19,0.00009861
2,14,20,0.00010781
2,14,21,0.00010283
2,14,22,0.00010411
2,14,23,0.00010650
2,15,0,0.00016603
2,15,1,0.00011314
2,15,2,0.00011581
2,15,3,0.00011819
2,15,4,0.00012100
2,15,5,0.00012419
2,15,6,0.00012790
2,15,7,0.00012954
2,15,8,0.00013089
2,15,9,0.00013074
2,15,10,0.00013654
2,15,11,0.00012745
2,15,12,0.00012778
2,15,13,0.00012979
2,15,14,0.00012961
2,15,15,0.00013395
2,15,16,0.00014152
2,15,17,0.00014996
2,15,18,0.00015675
2,15,19,0.00016183
2,15,20,0.00017351
2,15,21,0.00016653
2,15,22,0.00016764
2,15,23,0.00016567
2,16,0,0.00015285
2,16,1,0.00016569
2,16,2,0.00016474
2,16,3,0.00016153
2,16,4,0.00015895
2,16,5,0.00015868
2,16,6,0.00015851
2,16,7,0.00015867
2,16,8,0.00015497
2,16,9,0.00015219
2,16,10,0.00014827
2,16,11,0.00014316
2,16,12,0.00013744
2,16,13,0.00013383
2,16,14,0.00013186
2,16,15,0.00013324
2,16,16,0.00013698
2,16,17,0.00014339
2,16,18,0.00014782
2,16,19,0.00015126
2,16,20,0.00015253
2,16,21,0.00015219
2,16,22,0.00015276
2,16,23,0.00015291
2,17,0,0.00015982
2,17,1,0.00015297
2,17,2,0.00015291
2,17,3,0.00015370
2,17,4,0.00015294
2,17,5,0.00015374
2,17,6,0.00015392
2,17,7,0.00015254
2,17,8,0.00015043
2,17,9,0.00014494
2,17,10,0.00014010
2,17,11,0.00013622
2,17,12,0.00013597
2,17,13,0.00013690
2,17,14,0.00013563
2,17,15,0.00013369
2,17,16,0.00013499
2,17,17,0.00013813
2,17,18,0.00012321
2,17,19,0.00014495
2,17,20,0.00014580
2,17,21,0.00014944
2,17,22,0.00015509
2,17,23,0.00015849
2,18,0,0.00015430
2,18,1,0.00015430
2,18,2,0.00016377
2,18,3,0.00016640
2,18,4,0.00016802
2,18,5,0.00016736
2,18,6,0.00017869
2,18,7,0.00016672
2,18,8,0.00016385
2,18,9,0.00016051
2,18,10,0.00015389
2,18,11,0.00014957
2,18,12,0.00014685
