month,day,hour,weight
1,28,9,0.00015332
1,28,10,0.00015431
1,28,11,0.00014139
1,28,12,0.00013994
1,28,13,0.00016381
1,28,14,0.00014791
1,28,15,0.00014914
1,28,16,0.00015060
1,28,17,0.00015194
1,28,18,0.00015527
1,28,19,0.00015669
1,28,20,0.00015761
1,28,21,0.00015936
1,28,22,0.00016066
1,28,23,0.00016217
1,29,0,0.00017844
1,29,1,0.00015562
1,29,2,0.00015480
1,29,3,0.00015540
1,29,4,0.00015720
1,29,5,0.00016001
1,29,6,0.00016145
1,29,7,0.00016383
1,29,8,0.00017169
1,29,9,0.00016392
1,29,10,0.00016508
1,29,11,0.00016623
1,29,12,0.00016651
1,29,13,0.00016579
1,29,14,0.00016541
1,29,15,0.00016620
1,29,16,0.00016840
1,29,17,0.00016890
1,29,18,0.00016967
1,29,19,0.00016974
1,29,20,0.00016816
1,29,21,0.00016880
1,29,22,0.00016812
1,29,23,0.00017483
1,30,0,0.00014705
1,30,1,0.00016461
1,30,2,0.00016022
1,30,3,0.00015672
1,30,4,0.00015365
1,30,5,0.00016536
1,30,6,0.00014844
1,30,7,0.00014718
1,30,8,0.00014672
1,30,9,0.00014601
1,30,10,0.00014579
1,30,11,0.00014607
1,30,12,0.00014353
1,30,13,0.00014308
1,30,14,0.00014041
1,30,15,0.00014075
1,30,16,0.00014064
1,30,17,0.00014256
1,30,18,0.00014700
1,30,19,0.00014887
1,30,20,0.00014908
1,30,21,0.00014733
1,30,22,0.00014663
1,30,23,0.00014337
1,31,0,0.00014650
1,31,1,0.00014767
1,31,2,0.00014651
1,31,3,0.00014594
1,31,4,0.00014538
1,31,5,0.00014574
1,31,6,0.00014372
1,31,7,0.00013288
1,31,8,0.00013867
1,31,9,0.00014331
1,31,10,0.00014104
1,31,11,0.00013864
1,31,12,0.00014096
1,31,13,0.00013987
1,31,14,0.00013974
1,31,15,0.00014106
1,31,16,0.00014398
1,31,17,0.00014630
1,31,18,0.00014725
1,31,19,0.00014797
1,31,20,0.00014811
1,31,21,0.00014549
1,31,22,0.00014766
1,31,23,0.00014627
2,1,0,0.00013400
2,1,1,0.00014547
2,1,2,0.00014594
2,1,3,0.00014864
2,1,4,0.00016433
2,1,5,0.00015107
2,1,6,0.00015346
2,1,7,0.00015149
2,1,8,0.00014785
2,1,9,0.00014700
2,1,10,0.00014235
2,1,11,0.00013986
2,1,12,0.00014321
2,1,13,0.00015073
2,1,14,0.00014358
2,1,15,0.00014508
2,1,16,0.00014697
2,1,17,0.00014993
2,1,18,0.00014977
2,1,19,0.00015546
2,1,20,0.00015116
2,1,21,0.00013793
2,1,22,0.00013953
2,1,23,0.00013227
2,2,0,0.00011506
2,2,1,0.00013310
2,2,2,0.00013222
2,2,3,0.00013293
2,2,4,0.00013182
2,2,5,0.00012946
2,2,6,0.00012599
2,2,7,0.00012221
2,2,8,0.00011960
2,2,9,0.00011691
2,2,10,0.00011449
2,2,11,0.00011367
2,2,12,0.00011473
2,2,13,0.00011400
2,2,14,0.00011493
2,2,15,0.00011429
2,2,16,0.00011576
2,2,17,0.00011580
2,2,18,0.00011651
2,2,19,0.00011616
2,2,20,0.00011562
2,2,21,0.00011402
2,2,22,0.00011399
2,2,23,0.00011365
2,3,0,0.00013567
2,3,1,0.00011683
2,3,2,0.00011826
2,3,3,0.00012043
2,3,4,0.00012066
2,3,5,0.00012150
2,3,6,0.00012279
2,3,7,0.00012197
2,3,8,0.00011903
2,3,9,0.00011821
2,3,10,0.00011888
2,3,11,0.00011727
2,3,12,0.00011661
2,3,13,0.00011234
2,3,14,0.00011982
2,3,15,0.00011930
2,3,16,0.00011888
2,3,17,0.00012040
2,3,18,0.00012665
2,3,19,0.00013237
2,3,20,0.00013676
2,3,21,0.00014922
2,3,22,0.00014085
2,3,23,0.00014170
2,4,0,0.00014769
2,4,1,0.00014187
2,4,2,0.00014088
2,4,3,0.00014090
2,4,4,0.00014106
2,4,5,0.00014242
2,4,6,0.00014232
2,4,7,0.00014011
2,4,8,0.00013966
2,4,9,0.00013690
2,4,10,0.00013741
2,4,11,0.00013891
2,4,12,0.00014002
2,4,13,0.00014055
2,4,14,0.00013936
2,4,15,0.00013884
2,4,16,0.00013829
2,4,17,0.00014287
2,4,18,0.00014444
2,4,19,0.00014364
2,4,20,0.00014052
2,4,21,0.00013914
2,4,22,0.00013984
2,4,23,0.00014249
2,5,0,0.00012162
2,5,1,0.00015234
2,5,2,0.00015609
2,5,3,0.00015751
2,5,4,0.00016109
2,5,5,0.00016644
2,5,6,0.00016818
2,5,7,0.00017758
2,5,8,0.00016606
2,5,9,0.00016304
2,5,10,0.00015965
2,5,11,0.00015498
2,5,12,0.00015017
2,5,13,0.00014570
2,5,14,0.00014030
2,5,15,0.00013785
2,5,16,0.00013461
2,5,17,0.00013502
2,5,18,0.00014585
2,5,19,0.00013425
2,5,20,0.00013276
2,5,21,0.00012873
2,5,22,0.00012467
2,5,23,0.00012209
2,6,0,0.00012714
2,6,1,0.00011990
2,6,2,0.00011657
2,6,3,0.00011422
2,6,4,0.00011319
2,6,5,0.00011077
2,6,6,0.00010805
2,6,7,0.00010705
2,6,8,0.00010504
2,6,9,0.00010237
2,6,10,0.00010133
2,6,11,0.00010281
2,6,12,0.00010279
2,6,13,0.00010333
2,6,14,0.00010221
2,6,15,0.00010324
2,6,16,0.00010630
2,6,17,0.00011160
2,6,18,0.00011356
2,6,19,0.00011574
2,6,20,0.00011996
2,6,21,0.00012183
2,6,22,0.00012166
2,6,23,0.00012124
2,7,0,0.00017494
2,7,1,0.00012664
2,7,2,0.00012701
2,7,3,0.00012528
2,7,4,0.00012188
2,7,5,0.00011949
2,7,6,0.00012134
2,7,7,0.00012498
2,7,8,0.00012752
2,7,9,0.00012752
2,7,10,0.00012838
2,7,11,0.00012929
2,7,12,0.00013671
2,7,13,0.00014331
2,7,14,0.00014910
2,7,15,0.00015482
2,7,16,0.00015902
2,7,17,0.00016151
2,7,18,0.00016239
2,7,19,0.00016277
2,7,20,0.00016237
2,7,21,0.00016373
2,7,22,0.00016677
2,7,23,0.00016895
2,8,0,0.00017053
2,8,1,0.00018776
2,8,2,0.00018253
2,8,3,0.00018632
2,8,4,0.00019094
2,8,5,0.00019335
2,8,6,0.00019424
2,8,7,0.00019428
2,8,8,0.00019397
2,8,9,0.00019390
2,8,10,0.00019057
2,8,11,0.00018699
2,8,12,0.00017791
2,8,13,0.00017708
2,8,14,0.00017341
2,8,15,0.00018254
2,8,16,0.00016562
2,8,17,0.00016647
2,8,18,0.00016774
2,8,19,0.00016673
2,8,20,0.00016390
2,8,21,0.00016441
2,8,22,0.00016395
2,8,23,0.00017844
2,9,0,0.00021420
2,9,1,0.00016645
2,9,2,0.00017379
2,9,3,0.00017481
2,9,4,0.00017646
2,9,5,0.00017813
2,9,6,0.00017688
2,9,7,0.00017905
2,9,8,0.00017668
2,9,9,0.00017319
2,9,10,0.00017798
2,9,11,0.00018230
2,9,12,0.00018701
2,9,13,0.00019101
2,9,14,0.00019392
2,9,15,0.00019592
2,9,16,0.00019825
2,9,17,0.00020329
2,9,18,0.00022642
2,9,19,0.00021085
2,9,20,0.00021195
2,9,21,0.00020985
2,9,22,0.00020831
2,9,23,0.00020870
2,10,0,0.00017446
2,10,1,0.00021433
2,10,2,0.00021226
2,10,3,0.00020855
2,10,4,0.00020798
2,10,5,0.00020463
2,10,6,0.00020190
2,10,7,0.00019839
2,10,8,0.00019441
2,10,9,0.00019083
2,10,10,0.00018735
2,10,11,0.00018222
2,10,12,0.00017685
2,10,13,0.00017196
2,10,14,0.00015027
2,10,15,0.00016112
2,10,16,0.00017742
2,10,17,0.00016883
2,10,18,0.00017624
2,10,19,0.00018278
2,10,20,0.00018521
2,10,21,0.00018438
2,10,22,0.00018026
2,10,23,0.00017652
2,11,0,0.00015451
2,11,1,0.00017230
2,11,2,0.00017060
2,11,3,0.00017013
2,11,4,0.00017109
2,11,5,0.00017176
2,11,6,0.00017245
2,11,7,0.00017441
2,11,8,0.00017280
2,11,9,0.00017296
2,11,10,0.00017100
2,11,11,0.00016990
2,11,12,0.00016588
2,11,13,0.00016796
2,11,14,0.00016959
2,11,15,0.00018506
2,11,16,0.00016392
2,11,17,0.00016866
2,11,18,0.00016789
2,11,19,0.00016708
2,11,20,0.00016550
2,11,21,0.00016618
2,11,22,0.00015276
2,11,23,0.00015981
2,12,0,0.00013082
2,12,1,0.00015799
2,12,2,0.00016113
2,12,3,0.00016244
2,12,4,0.00016275
2,12,5,0.00016176
2,12,6,0.00016039
2,12,7,0.00015656
2,12,8,0.00016478
2,12,9,0.00014754
2,12,10,0.00014682
2,12,11,0.00014732
2,12,12,0.00014781
2,12,13,0.00014792
2,12,14,0.00014568
2,12,15,0.00014397
2,12,16,0.00014005
2,12,17,0.00013937
2,12,18,0.00013950
2,12,19,0.00012433
2,12,20,0.00013528
2,12,21,0.00014358
2,12,22,0.00012916
2,12,23,0.00012591
2,13,0,0.00008875
2,13,1,0.00013167
2,13,2,0.00013356
2,13,3,0.00013337
2,13,4,0.00013396
2,13,5,0.00013478
2,13,6,0.00013536
2,13,7,0.00013501
2,13,8,0.00013021
2,13,9,0.00012591
2,13,10,0.00011728
2,13,11,0.00011079
2,13,12,0.00011543
2,13,13,0.00010210
2,13,14,0.00010029
2,13,15,0.00009812
2,13,16,0.00009791
2,13,17,0.00010162
2,13,18,0.00010397
2,13,19,0.00010695
2,13,20,0.00010527
2,13,21,0.00011094
2,13,22,0.00009880
2,13,23,0.00009568
2,14,0,0.00009088
2,14,1,0.00008644
2,14,2,0.00008399
2,14,3,0.00008131
2,14,4,0.00008013
2,14,5,0.00008036
2,14,6,0.00007902
2,14,7,0.00007824
2,14,8,0.00007477
2,14,9,0.00006954
2,14,10,0.00006099
2,14,11,0.00005593
2,14,12,0.00005573
2,14,13,0.00005591
2,14,14,0.00006303
2,14,15,0.00005999
2,14,16,0.00006351
2,14,17,0.00006910
2,14,18,0.00007293
2,14,19,0.00007638
2,14,20,0.00007984
2,14,21,0.00008257
2,14,22,0.00008464
2,14,23,0.00008762
2,15,0,0.00016263
2,15,1,0.00009275
2,15,2,0.00009363
2,15,3,0.00010602
2,15,4,0.00010183
2,15,5,0.00010706
2,15,6,0.00011052
2,15,7,0.00011347
2,15,8,0.00011522
2,15,9,0.00011350
2,15,10,0.00011198
2,15,11,0.00011074
2,15,12,0.00011000
2,15,13,0.00010883
2,15,14,0.00010823
2,15,15,0.00010984
2,15,16,0.00011590
2,15,17,0.00012664
2,15,18,0.00013261
2,15,19,0.00015214
2,15,20,0.00015303
2,15,21,0.00016636
2,15,22,0.00016888
2,15,23,0.00016608
2,16,0,0.00016599
2,16,1,0.00015707
2,16,2,0.00015282
2,16,3,0.00015019
2,16,4,0.00014608
2,16,5,0.00014352
2,16,6,0.00014181
2,16,7,0.00014062
2,16,8,0.00013584
2,16,9,0.00013498
2,16,10,0.00012847
2,16,11,0.00012653
2,16,12,0.00012559
2,16,13,0.00012759
2,16,14,0.00013167
2,16,15,0.00013772
2,16,16,0.00014722
2,16,17,0.00015607
2,16,18,0.00016485
2,16,19,0.00016910
2,16,20,0.00016923
2,16,21,0.00016998
2,16,22,0.00017234
2,16,23,0.00017057
2,17,0,0.00013764
2,17,1,0.00016473
2,17,2,0.00016528
2,17,3,0.00016649
2,17,4,0.00016373
2,17,5,0.00015879
2,17,6,0.00015659
2,17,7,0.00015380
2,17,8,0.00015041
2,17,9,0.00014529
2,17,10,0.00014083
2,17,11,0.00014243
2,17,12,0.00014200
2,17,13,0.00014166
2,17,14,0.00012072
2,17,15,0.00013788
2,17,16,0.00012328
2,17,17,0.00014446
2,17,18,0.00014845
2,17,19,0.00014962
2,17,20,0.00014734
2,17,21,0.00014379
2,17,22,0.00014140
2,17,23,0.00013817
2,18,0,0.00015270
2,18,1,0.00013769
2,18,2,0.00014058
2,18,3,0.00014214
2,18,4,0.00014366
2,18,5,0.00014680
2,18,6,0.00014751
2,18,7,0.00014734
2,18,8,0.00015716
2,18,9,0.00014139
2,18,10,0.00014043
2,18,11,0.00014062
2,18,12,0.00013954
